EX_starch1200(e)	0.16298473078224598
EX_strch1(e)	17.603983891237192
EX_strch2(e)	62.87139995584516
EX_ca2(e)	15.245271720145714
EX_fe2(e)	0.12246396275405139
EX_fe3(e)	0.12246396275405139
EX_mg2(e)	13.460193375848588
EX_pi(e)	14.041569380064242
EX_k(e)	71.96092924756317
EX_na1(e)	68.97415892640052
EX_zn2(e)	0.1415035178953809
EX_cu2(e)	0.02415651653919995
EX_mn2(e)	0.08421668444881865
EX_h2o(e)	96535.35776296566
EX_thm(e)	0.003946605787124099
EX_ribflv(e)	0.0033039831928620145
EX_nac(e)	0.052458405506893874
EX_ncam(e)	0.05244848294283051
EX_pydam(e)	0.002635031707850426
EX_pydx(e)	0.002667173161364426
EX_pydxn(e)	0.0026353930598459144
EX_5mthf(e)	0.00016525869133657278
EX_fol(e)	0.00020382525014788047
EX_thf(e)	0.00017086203774221477
EX_ttdca(e)	5.283841258252222
EX_hdca(e)	41.626976529670586
EX_ocdca(e)	26.784911099720503
EX_ocdcea(e)	71.46103049385798
EX_lnlc(e)	31.32203086557816
EX_chsterol(e)	0.7262316259907126
EX_trp_L(e)	3.519888828606853
EX_thr_L(e)	21.026417235844423
EX_ile_L(e)	21.394663074461263
EX_leu_L(e)	35.44672718221524
EX_lys_L(e)	29.494787544456187
EX_met_L(e)	9.552895792744923
EX_phe_L(e)	15.51282742021114
EX_tyr_L(e)	11.38262086169928
EX_val_L(e)	26.844211042090105
EX_arg_L(e)	19.424241576769212
EX_his_L(e)	10.517574084171528
EX_ala_D(e)	16.951349822433137
EX_ala_L(e)	16.951349822433137
EX_asp_D(e)	21.794402046410642
EX_asp_L(e)	21.794402046410642
EX_glu_L(e)	73.95841674006458
EX_gly(e)	33.59816482963129
EX_pro_D(e)	14.484215737793201
EX_pro_L(e)	14.484215737793201
EX_ser_L(e)	26.20117876996096
EX_ascb_L(e)	0.7879910596506776
EX_pnto_R(e)	0.02052312500286399
EX_adocbl(e)	0.0000017295717132218162
EX_retinol(e)	0.0005219031766623053
EX_sucr(e)	81.05838067289618
EX_glc_D(e)	58.951719038899085
EX_fru(e)	70.27246956663645
EX_lcts(e)	2.410191164677407
EX_malt(e)	0.0818004274072332
EX_gal(e)	0.26088515557914005
EX_but(e)	3.349131774615027
EX_octa(e)	0.7409036790301914
EX_dca(e)	1.4557094700528506
EX_ddca(e)	1.401085144834825
EX_hdcea(e)	6.029787652185102
EX_CE2510(e)	1.0534508795612114
EX_doco13ac(e)	1.2968076461734026
EX_strdnc(e)	0.22839025176666575
EX_arachd(e)	0.931592383680294
EX_tmndnc(e)	0.9379879652246144
EX_clpnd(e)	0.29044341027301684
EX_crvnc(e)	0.4775859799810859
EX_chol(e)	1.9660979852319462
EX_caro(e)	0.014372869839138743
EX_avite1(e)	0.012359936392820996
EX_phyQ(e)	0.0006475322484771876
EX_ptdca(e)	0.0799537345436589
EX_hpdca(e)	0.16589798127765198
EX_arach(e)	0.7063695238706675
EX_docosac(e)	0.18081393362774006
EX_lgnc(e)	0.04080202639183872
EX_ttdcea(e)	0.05302930457059354
EX_lnlnca(e)	3.4921565256070464
EX_CE4843(e)	0.02211448996668842
EX_vitd3(e)	0.0000018198944097263476
EX_etoh(e)	34.9480337932292
