"ENTREZ_ID","Gene_symbol","logFC","AveExpr","t","B","pDEG","P_Value","adj_P_Val"
"5336","PLCG2",-0.68330111379565,9.3956566318761,-10.3403645472245,2.17003014950922,0.818192660042375,9.71342637009739e-05,0.00637847778984221
"8395","PIP5K1B",1.04372214874584,7.56533991471304,10.2527346152435,2.09491589148324,0.810319116840447,0.000101469838809126,0.00637847778984221
"9061","PAPSS1",-0.631729825533215,9.27514775108071,-10.2187648152042,2.11939032706367,0.812912861034008,0.000103211614722366,0.00637847778984221
"5321","PLA2G4A",1.6164797274725,7.43466780643526,9.37787742146125,1.672039953299,0.761145467996575,0.000160041632430271,0.0094195932230388
"97","ACYP1",-0.495479364325405,8.90603044753532,-9.15494595957997,1.48092598498683,0.736236721532861,0.000180854423088817,0.00996194656237908
"2937","GSS",-0.542548854817658,8.99819862897084,-9.09212459292456,1.44037633867539,0.73074246623421,0.000187284182210065,0.00996194656237908
"9990","SLC12A6",-0.697609561329437,5.67221716575078,-8.97408271738973,1.36891971138819,0.72088642813828,0.00020010820658208,0.00996194656237908
"8612","PLPP2",-0.580324087613787,7.6598123193344,-8.88795461386088,1.37268365321775,0.721411073353259,0.000210119383099028,0.00996194656237908
"5140","PDE3B",-0.568129046691265,6.58904637755864,-8.75079412830493,1.23107265050832,0.701261979647553,0.000227305588902871,0.00996194656237908
"7083","TK1",-0.661567496845469,9.45502598529234,-8.72963191681828,1.23987980159208,0.702539291938136,0.000230102008878967,0.00996194656237908
"2184","FAH",-0.472901910723514,7.12066737167416,-8.66015402830861,1.17409077799878,0.692922438483443,0.000239571599696708,0.00996194656237908
"669","BPGM",0.632782142533211,6.42925682049192,8.62984203557411,1.15490008447516,0.690084791544243,0.000243846100414093,0.00996194656237908
"2517","FUCA1",-1.74000732599635,9.78555413189227,-8.6057990694165,1.13962991775476,0.687816571520411,0.000247300411140379,0.00996194656237908
"217","ALDH2",-0.670053606485254,6.52057008482293,-8.53766018602381,1.1057310886596,0.682749075713914,0.000257407034477028,0.00996194656237908
"51805","COQ3",0.545918126815577,8.80759887207537,8.53432226099604,1.09397871028968,0.680981980898253,0.000257914474106902,0.00996194656237908
"2593","GAMT",-0.919793838755827,7.57634996839716,-8.09464164764863,0.804503528836029,0.635906156315979,0.0003363514444153,0.0118133373958361
"270","AMPD1",0.447924458000569,12.6944044921238,8.08118155300968,0.795399414274108,0.634443842027384,0.000339163550814073,0.0118133373958361
"204","AK2",0.537502285396391,8.39723136504202,8.06255175518618,0.782774205979484,0.632411860327412,0.000343101388003333,0.0118133373958361
"9334","B4GALT5",0.374724524565241,7.70808746075076,8.05792080952824,0.779631455640042,0.631905310752077,0.000344088557860237,0.0118133373958361
"6535","SLC6A8",-0.473152823660427,5.86816349743091,-8.01392397516959,0.771697020231077,0.630625142294786,0.00035363550456791,0.0118133373958361
"4907","NT5E",0.520761766411185,5.74486739597834,7.8967343834336,0.669137442981231,0.613917797441924,0.000380620912005407,0.0122730725115458
"54344","DPM3",-0.503869049741807,10.6201989259556,-7.86940501408807,0.650187310628523,0.610799828403037,0.0003872571423546,0.0122730725115458
"3417","IDH1",0.710825821271328,8.79206359618654,7.49846985681022,0.386582825473765,0.566591723781026,0.000492231132915197,0.0151754749940377
"5305","PIP4K2A",-0.413804494311142,8.18409886421561,-7.43171803899867,0.41426077280228,0.571296716785473,0.000514494363778551,0.0151754749940377
"5742","PTGS1",-0.515196758198736,5.60074270746915,-7.41143912126243,0.514964350711328,0.588300967525973,0.000521490040135769,0.0151754749940377
"3612","IMPA1",0.373295758431226,9.74226901520786,7.38567528096809,0.303987651346035,0.552483011271419,0.000530539231632766,0.0151754749940377
"1595","CYP51A1",0.424477152531061,9.19610689434868,7.35865706778261,0.284029143177712,0.549060140532243,0.000540227265159919,0.0151754749940377
"7298","TYMS",-0.419373044981509,11.9745229489666,-7.18338075545664,0.201610897021962,0.534879760914111,0.000608359293249069,0.0162426332499611
"1608","DGKG",0.563472360901224,5.72119089739987,7.15774913152198,0.133462116734085,0.523110743222826,0.000619144447606709,0.0162426332499611
"5973","RENBP",-0.365399287606435,5.99852822722888,-7.1188695013349,0.103878394276185,0.517992981080955,0.000635934277623126,0.0162426332499611
"9194","SLC16A7",0.986225449887121,7.30769251577478,7.11776893567588,0.103038831251802,0.51784768277963,0.000636417247875144,0.0162426332499611
"53","ACP2",0.814723167939958,8.08792527997843,7.10078945789183,0.0900711309260176,0.515603069774538,0.000643923162822084,0.0162426332499611
"353","APRT",0.538942992498516,9.83426552251421,7.04978107165903,0.0509448888175186,0.508827159272236,0.00066710275630438,0.0164204490440016
"3636","INPPL1",-0.504318701705609,8.29499679827407,-7.0238006461966,0.219709903686189,0.537999411220776,0.000679283574392625,0.0164204490440016
"2581","GALC",0.597023555812611,6.3359798425391,6.99919402978755,0.0118884736408305,0.50206010383869,0.000691060847661876,0.0164204490440016
"6303","SAT1",-1.15106773625903,8.30647769638201,-6.972490236367,-0.00883111587926244,0.498469689010148,0.000704113106255734,0.0164204490440016
"84720","PIGO",0.620820578166691,6.73418813504975,6.88447754191536,-0.077627429232785,0.486551436127533,0.000749219754563521,0.017148807715565
"549","AUH",0.665334790187076,8.67326391519971,6.79588043122179,-0.147676074033045,0.474432007263441,0.000798076006248491,0.0179349444313297
"100","ADA",-0.664276814597113,10.3194330397077,-6.73153501953284,-0.19905815865226,0.465560469315184,0.000835900297140129,0.0184495137011643
"8884","SLC5A6",0.454989545456647,8.1343696542189,6.69062287992395,-0.231952867277107,0.45989199112656,0.000861039423745929,0.0186709601359644
"9197","SLC33A1",0.451155296629423,8.72454441253061,6.63004824327897,-0.157842287083629,0.472675267138324,0.00089990111517413,0.0189289017286521
"8050","PDHX",0.340595813071747,9.67119264392108,6.62449675337737,-0.24900835361603,0.456956943838592,0.000903564079280317,0.0189289017286521
"3156","HMGCR",0.566933233392243,8.15049305551315,6.59345784100845,-0.310786356454766,0.446352133596576,0.000924367789296579,0.0190419764595095
"23545","ATP6V0A2",0.41387249321514,7.02905574046983,6.5225368398998,-0.281749650092336,0.451331092808465,0.000974037264717322,0.0197362304785346
"36","ACADSB",0.539099382036658,5.9596712674873,6.44936395497217,-0.429566097644231,0.426106987750347,0.0010285810829805,0.0204454247402454
"11285","B4GALT7",0.299590652801268,7.22660107675912,6.43189951889224,-0.444116734997404,0.423642481929168,0.00104212116394455,0.0204454247402454
"5277","PIGA",0.541324093984501,6.68002713937789,6.3952687255979,-0.474745692934514,0.418467254989294,0.00107120216716352,0.0206875918533455
"51109","RDH11",0.546953837166853,8.99261951240984,6.1971920051131,-0.642982702734582,0.39038798222421,0.0012458666614859,0.0236906337476395
"2745","GLRX",-0.609090975990065,8.23556844478277,-6.14765972588439,-0.685754986755214,0.383355686771103,0.0012945999719559,0.0239412854393615
"10654","PMVK",-0.307800170354399,10.8063353055464,-6.1437469275031,-0.689145933227954,0.382800212708385,0.00129854341549225,0.0239412854393615
"6566","SLC16A1",0.488786598615007,7.58988740401392,6.12546194460841,-0.705015930992737,0.380204621180901,0.00131715809860565,0.0239412854393615
"6307","MSMO1",0.467218909429892,9.06265518522625,6.10486796068731,-0.484448082820707,0.416831568247017,0.00133849675101416,0.0239765504964275
"4967","OGDH",-0.293836193783894,7.27669149384425,-6.05565550993465,-0.765963665967621,0.370301042795143,0.00139113995394157,0.0245635569010255
"55191","NADSYN1",-0.378759288959354,7.62305483746096,-5.94746569242378,-0.861567785562594,0.354986088951673,0.0015155816640368,0.0263839286866125
"2673","GFPT1",0.456761361216934,9.26010702421875,5.88058692030613,-0.645838573612893,0.389916983616381,0.00159898272811995,0.0274492034993925
"7371","UCK2",0.49145626737991,10.7525520670081,5.86312640421065,-0.937075934050108,0.343095111106717,0.00162162783786931,0.0274566028439242
"2109","ETFB",-0.38430982899172,9.34579024311911,-5.79344787570433,-1.00011642176276,0.33331540081528,0.00171578856974171,0.0274671214970144
"8703","B4GALT3",0.573575222765983,9.97809189422763,5.7805599755293,-1.01184242755212,0.331511714530981,0.00173389344248677,0.0274671214970144
"80347","COASY",0.348323216278152,8.50918574601628,5.76712297817661,-0.872801899266038,0.353205136323618,0.00175300655072482,0.0274671214970144
"5283","PIGH",0.363450047677915,7.72962102436106,5.76509787701608,-0.886775733695213,0.350995533703484,0.00175590828442268,0.0274671214970144
"6559","SLC12A3",-0.569908019642307,5.705311046731,-5.76107806266061,-0.990603261480508,0.334782306218,0.00176168476162801,0.0274671214970144
"5373","PMM2",0.397192676620513,8.54299154524621,5.75969321317816,-0.76999130719553,0.369650304085007,0.00176367990366073,0.0274671214970144
"3157","HMGCS1",0.481521991299195,7.61652173522799,5.73990815180478,-0.692399029054062,0.38226760761483,0.00179247275892564,0.0274671214970144
"5162","PDHB",0.526799362498531,9.81240469175977,5.7347764424529,-1.05366600196328,0.325118888396715,0.00180002980684318,0.0274671214970144
"1723","DHODH",0.438806766894124,7.05029111235824,5.71622594844527,-0.785823661097283,0.367096906702668,0.00182765805859691,0.027548601956412
"1716","DGUOK",0.357110088859281,8.30344887012198,5.66892151407992,-1.00040878625037,0.333270369854551,0.00190036984830106,0.0282994835240977
"7108","TM7SF2",-0.382122762213164,7.39187903880541,-5.60766427791832,-1.16025930211817,0.309121309649518,0.00199957811780883,0.0294223637334728
"64080","RBKS",-0.626501796686398,8.07836231376328,-5.57809347247472,-1.19880155876809,0.303445097415294,0.00204961330719726,0.0297033395307843
"57171","DOLPP1",0.384931075829754,7.69930037302433,5.56816516439356,-1.208103983901,0.302083948773093,0.00206673721654324,0.0297033395307843
"4698","NDUFA5",0.378049701022121,10.9259609079453,5.55278490037491,-1.05148193389795,0.325451146832356,0.00209359329445078,0.0297434633556456
"55293","UEVLD",0.539207225844949,6.95904610192393,5.52318051033782,-1.19737645117592,0.303653927415197,0.00214643480177479,0.0301476524431096
"1787","TRDMT1",0.871273652734237,6.00385164324674,5.47695935233387,-1.29415906627028,0.289658600709294,0.00223206096031416,0.0306949590060438
"2936","GSR",0.587250660811253,7.86489584113304,5.47537272398283,-0.942472012922471,0.342252619720909,0.00223506983053717,0.0306949590060438
"4200","ME2",0.405211558792178,11.3399458538917,5.42652801541308,-1.07828241130005,0.321386256630572,0.00233004095760119,0.0316475892702755
"5831","PYCR1",0.281226494895295,8.67280786523867,5.40122025112517,-1.36645014527667,0.279458126465162,0.0023810836804426,0.0319893416198593
"55650","PIGV",-0.344261206684716,6.93853264219142,-5.3873450695588,-1.37977603523932,0.277601986303518,0.00240961773262621,0.0320099727445326
"9435","CHST2",-0.344389616243585,7.57589380084278,-5.36329676492576,-1.28545837994205,0.290901060889847,0.00246001642328966,0.0320099727445326
"1962","EHHADH",0.309313343910383,3.69814391172025,5.36315673700838,-1.40306817965589,0.27437595878705,0.00246031343910242,0.0320099727445326
"5264","PHYH",-0.489340508374021,7.55327781320982,-5.33223582878978,-1.43295749106458,0.270270532226878,0.00252692964598122,0.032210737772643
"7084","TK2",-0.398730938364694,6.93208515122452,-5.33180825810499,-1.29281989074915,0.289849630583858,0.00252786534299868,0.032210737772643
"55577","NAGK",-0.297408590746567,9.43528530892223,-5.28933373321891,-1.47464135542851,0.264610083483443,0.0026228487494886,0.032883160119076
"80235","PIGZ",-0.704007525036705,6.38222120774332,-5.28453156286468,-1.47932264376951,0.263979150915112,0.00263384534934347,0.032883160119076
"4708","NDUFB2",-0.351088508191618,10.8672970715014,-5.23088850965559,-1.53182836427532,0.256968961763589,0.00276038252685221,0.0341183280318933
"29925","GMPPB",0.47644354883032,8.96015076644116,5.21655219214639,-1.54592719016064,0.255107464750702,0.00279538214336317,0.0342088349425434
"60490","PPCDC",-1.10807099794222,10.0650546213454,-5.20456770652458,-1.55773474782705,0.253555326778294,0.00282503456952829,0.0342327718425193
"5836","PYGL",-0.855918029375466,5.2701219229384,-5.14880784307549,-1.61293124313116,0.24638268471967,0.00296787184210716,0.0356144621052859
"3290","HSD11B1",-2.50644462604513,6.42403823207712,-5.11799585706214,-1.64361633317434,0.242454777418894,0.00305037646407115,0.0361748069558755
"2131","EXT1",0.45908459276786,7.18565373975108,5.10967759272665,-1.6519229521659,0.241398825027793,0.00307310253265933,0.0361748069558755
"3635","INPP5D",-0.338480235683122,7.49073200314434,-5.06256786191647,-1.6991489268958,0.235455141350989,0.00320556235597673,0.0372715495691026
"1119","CHKA",0.578988422665986,7.04486664594676,5.05529904667774,-1.7064633446297,0.234543690317566,0.00322658236561001,0.0372715495691026
"8824","CES2",-0.341568694454266,7.97474255728117,-5.00284587185919,-1.75888564811164,0.22808314183103,0.00338307590858084,0.0387174242870919
"23315","SLC9A8",0.280594629038122,5.86262987873499,4.95041885113142,-1.80936658695174,0.221981311647981,0.00354831295447303,0.0399898975647826
"2762","GMDS",0.445614516718249,7.30645773816597,4.93248464655506,-1.47156385036358,0.265025387621197,0.00360696130083236,0.0399898975647826
"158","ADSL",0.285111870552464,10.2894402046016,4.92611139228343,-1.83770656806655,0.21860725635713,0.00362807183516986,0.0399898975647826
"10165","SLC25A13",0.727241186517187,7.1574864714654,4.91978025812684,-1.84419945590509,0.21783945844325,0.00364918408493286,0.0399898975647826
"7001","PRDX2",-0.228901639198941,12.6435277474514,-4.91773508394973,-1.84629810828133,0.217591704758103,0.00365603432428837,0.0399898975647826
"2982","GUCY1A3",0.698927995751379,9.21592778551482,4.90742163760845,-1.85689036673863,0.216344354810347,0.00369080563988679,0.0400161032535095
"89874","SLC25A21",0.344110275179105,4.43988332959367,4.87965203660405,-1.88548658910702,0.213002744046008,0.00378634151961295,0.0406949401586227
"3631","INPP4A",0.368599935485596,8.85701441753819,4.85934201719048,-1.90647145127707,0.210574607170946,0.00385802101648677,0.0407844254032618
"10558","SPTLC1",0.332847904357036,8.73162721987529,4.85368146759466,-1.77366190236701,0.226284925606061,0.00387827648976077,0.0407844254032618
"10905","MAN1A2",0.287006255913979,6.0776748957566,4.82648013389404,-1.94055144071978,0.206674623339724,0.00397733848280198,0.0407844254032618
"6713","SQLE",0.318887155719938,7.78958745078603,4.82486676462672,-1.9422286405204,0.206484076985111,0.0039833050639418,0.0407844254032618
"3029","HAGH",0.290333652604984,8.54891639560899,4.82384675634883,-1.94328919867313,0.206363654262134,0.00398708259145871,0.0407844254032618
"6571","SLC18A2",0.355268837622722,4.85010221414634,4.81386067880965,-1.62984117990659,0.244212811094052,0.00402428413769019,0.0407844254032618
"7263","TST",-0.364936916614592,8.64247253052849,-4.81316411164846,-1.95440559678637,0.205104552992797,0.00402689397288197,0.0407844254032618
"56913","C1GALT1",0.337766968999412,7.63441066697176,4.79831895302284,-1.79589051127365,0.223598726716331,0.00408298074124359,0.0407844254032618
"2639","GCDH",0.371776113858726,8.30459385613435,4.79604758171536,-1.90725258947953,0.210484615489259,0.00409164138349876,0.0407844254032618
"523","ATP6V1A",0.597920277685205,8.97603727141231,4.74265749200624,-1.85798192823222,0.216216106608717,0.00430143879615772,0.0418886533330375
"4952","OCRL",-0.281167972773229,8.23602791524421,-4.74020378343431,-1.9732762356281,0.202980236418611,0.00431137443416856,0.0418886533330375
"10560","SLC19A2",1.07454216426211,7.87503402832685,4.73758399337085,-2.03352936804468,0.196307386075267,0.00432201174460381,0.0418886533330375
"115","ADCY9",-0.332986216639402,6.29128355636892,-4.72182615877052,-1.99512982902432,0.200540666276955,0.00438663526896765,0.0418886533330375
"8574","AKR7A2",-0.383620052744902,8.84795457002668,-4.71799500307572,-2.05417319031711,0.194059617319182,0.00440251459203153,0.0418886533330375
"246","ALOX15",-0.27733857314868,4.06352521332685,-4.71721286568101,-2.02121710011832,0.197657326333488,0.00440576450913824,0.0418886533330375
"8525","DGKZ",-0.347885200869001,9.53527585689202,-4.69213490997954,-2.0431742855205,0.195254774527643,0.0045114457375952,0.0425660071119669
"7355","SLC35A2",0.310715215388906,6.17547459245591,4.66990383546978,-2.0489120950829,0.194630601443341,0.00460757412483574,0.0429393555793604
"2987","GUK1",0.305044320307971,10.3495758039995,4.6669559488354,-1.93056199746482,0.20781221518492,0.00462049700004445,0.0429393555793604
"4833","NME4",-0.326187634283533,9.29262841211018,-4.6570326624023,-2.11877978020185,0.187151509913385,0.00466430576920676,0.043022999483131
"5281","PIGF",1.06881903514333,6.93726059628746,4.63608844589973,-2.14110281954065,0.184809030076404,0.00475834622626261,0.0435653032271155
"4125","MAN2B1",-0.367640795425896,8.22059417834661,-4.62819088982095,-2.14953719153057,0.183929886125003,0.00479437112778564,0.0435723728966401
"4144","MAT2A",0.577090932876349,8.98307242809979,4.61758843939641,-1.87024241121758,0.214779398017216,0.00484322849550823,0.0436327035094612
"6718","AKR1D1",-0.233797915735053,2.99755038154618,-4.60652453808329,-2.17272385858681,0.181529761936819,0.0048948234000284,0.0436327035094612
"1559","CYP2C9",-0.328614431466628,4.94100830583713,-4.60167977846917,-1.84958102762173,0.217204552082624,0.00491761486993366,0.0436327035094612
"10312","TCIRG1",-0.544036239967559,8.5852050954743,-4.59647929224279,-2.18349768080004,0.180422851883628,0.00494221560786778,0.0436327035094612
"7367","UGT2B17",-0.411026419662841,3.73568474098684,-4.57881248536827,-2.20248235309798,0.178485175841521,0.00502685014709825,0.0440183173447739
"1545","CYP1B1",-0.300026804893199,4.24348586018183,-4.55544834665081,-2.22766095585882,0.175940493554671,0.00514134748955016,0.0440183173447739
"5144","PDE4D",-0.573976047421695,6.1231449501263,-4.55358095913048,-2.22967688961347,0.175737991509488,0.00515062725386553,0.0440183173447739
"1543","CYP1A1",-0.582027157590844,5.09949101127737,-4.55163349838395,-2.23177982248587,0.175526945807827,0.00516032542556817,0.0440183173447739
"10327","AKR1A1",0.333806771436841,8.4901826444675,4.55090449679467,-2.2325671687555,0.175447980817075,0.00516396117717817,0.0440183173447739
"5289","PIK3C3",0.347561147759471,8.46712651406512,4.515812288751,-2.27056219013572,0.17167054264049,0.00534250542012079,0.045228333556639
"3425","IDUA",-0.21147912934896,5.0779727810645,-4.44124295516117,-2.35191523304298,0.163799758221992,0.00574594292437418,0.0480769969943884
"7086","TKT",0.490519863730055,9.96447231508939,4.43932122364669,-2.35402288845765,0.163599755787618,0.00575679252036366,0.0480769969943884
"7378","UPP1",0.263287506578283,6.18975221176377,4.40726487900086,-2.38926314217537,0.160284738518035,0.00594128267080441,0.0485692022474553
"5290","PIK3CA",0.613233638220571,6.88881820306192,4.40081786403125,-2.30867737331728,0.167946227952792,0.00597919964777661,0.0485692022474553
"2589","GALNT1",-0.297246300360221,9.51477871714152,-4.39756467968066,-2.39995751139074,0.159289538005263,0.00599843787778322,0.0485692022474553
"54576","UGT1A8",0.300770606690428,3.35327430433636,4.39552149165657,-2.24060600000402,0.174643345664875,0.00601055685413203,0.0485692022474553
"60559","SPCS3",0.343869141427124,9.9590992409369,4.39287468808632,-2.34603985170845,0.164358330654247,0.00602629784621606,0.0485692022474553
"10087","COL4A3BP",0.519305464998165,8.22810507428935,4.38824308063401,-2.41024794647307,0.158336660844635,0.00605395656716588,0.0485692022474553
"56994","CHPT1",0.340675206526839,8.55518280355481,4.38211128123085,-2.35577684502425,0.16343346680991,0.00609079801646891,0.0485692022474553
"513","ATP5D",0.248427306060391,10.1799697022178,4.36431359870019,-2.43672503707132,0.155906198981406,0.00619919399009976,0.048998281364371
"6541","SLC7A1",0.246406924731809,6.98697267090084,4.35996068975063,-2.44155074189482,0.155466515314323,0.00622604033644837,0.048998281364371
"26873","OPLAH",-0.22112864226543,4.76736261425307,-4.3517620262748,-2.45064775261952,0.154640412698546,0.00627696748230132,0.048998281364371
"1854","DUT",-0.400375615650589,10.2828109373302,-4.3475722388219,-2.45530058153661,0.154219275895651,0.00630317697163024,0.048998281364371
"5291","PIK3CB",0.410616611349051,6.60694777153024,4.33217848272867,-2.47241859900446,0.152677958361065,0.00640055514109771,0.0493121660709737
"1737","DLAT",0.359394361537234,9.8149256862589,4.32861396123618,-2.45685239512774,0.154079026850135,0.00642334849306373,0.0493121660709737
