r0480	amet[c] + ethamp[c] 	<=>	h[c] + ahcys[c] + HC00718[c] 
r0509	q10[m] + succ[m] 	->	q10h2[m] + fum[m] 
r0523	atp[m] + 5fthf[m] 	->	adp[m] + pi[m] + methf[m] 
r0531	cytd[c] + dutp[c] 	<=>	h[c] + cmp[c] + dudp[c] 
r0555	coa[m] + HC00682[m] 	->	accoa[m] + dhlam[m] 
r0584	h2o[c] + dnad[c] 	<=>	2.000000 h[c] + amp[c] + nicrnt[c] 
r0590	h[m] + atp[m] + pan4p[m] 	->	ppi[m] + dpcoa[m] 
r0591	h2o[c] + dpcoa[c] 	<=>	2.000000 h[c] + amp[c] + pan4p[c] 
r0611	itp[c] + HC00664[c] 	<=>	h[c] + idp[c] + HC01180[c] 
r0666	atp[c] + fpram[c] 	<=>	adp[c] + 2.000000 h[c] + pi[c] + air[c] 
r0671	cys_L[c] + ctp[c] + 4ppan[c] 	->	h[c] + ppi[c] + cmp[c] + 4ppcys[c] 
r0698	4.000000 h[x] + dcholcoa[x] + ppcoa[x] 	->	coa[x] + h2o[x] + dhcholestancoa[x] 
r0787	h2o[c] + sph1p[c] 	->	pi[c] + sphgn[c] 
r0825	ile_L[l] 	->	ile_L[c] 
r0859	atp[c] + adp[l] 	->	adp[c] + atp[l] 
r0860	adp[c] + atp[x] 	<=>	atp[c] + adp[x] 
r0941	hco3[c] 	<=>	hco3[m] 
r0989	cholcoa[r] 	<=>	cholcoa[c] 
r0993	h2o[c] + atp[c] + C02528[c] 	->	adp[c] + h[c] + pi[c] + C02528[e] 
r1017	h2o[x] + atp[x] + tchola[x] 	->	h[x] + adp[x] + pi[x] + tchola[e] 
r1026	h2o[c] + atp[c] + dgchol[c] 	->	adp[c] + h[c] + pi[c] + dgchol[e] 
r1028	h2o[c] + atp[c] + tdchola[c] 	->	adp[c] + h[c] + pi[c] + tdchola[e] 
r1029	h2o[x] + atp[x] + tdchola[x] 	->	h[x] + adp[x] + pi[x] + tdchola[e] 
r1061	asn_L[l] 	->	asn_L[c] 
r1063	cys_L[l] 	->	cys_L[c] 
r1068	leu_L[l] 	->	leu_L[c] 
r1076	ser_L[l] 	->	ser_L[c] 
r1093	1692.000000 h2o[c] + 1692.000000 atp[c] + 29.000000 glu_L[c] + 25.000000 asp_L[c] + 19.000000 asn_L[c] + 34.000000 ala_L[c] + 3.000000 cys_L[c] + 17.000000 gln_L[c] + 16.000000 gly[c] + 30.000000 ser_L[c] + 29.000000 thr_L[c] + 26.000000 lys_L[c] + 16.000000 arg_L[c] + 14.000000 met_L[c] + 9.000000 his_L[c] + 9.000000 tyr_L[c] + 20.000000 ile_L[c] + 59.000000 leu_L[c] + 3.000000 trp_L[c] + 25.000000 phe_L[c] + 16.000000 pro_L[c] + 24.000000 val_L[c] 	->	1269.000000 adp[c] + 1269.000000 pi[c] + 423.000000 amp[c] + 423.000000 ppi[c] + HC00002[c] 
r1094	1672.000000 h2o[c] + 1672.000000 atp[c] + 32.000000 glu_L[c] + 24.000000 asp_L[c] + 19.000000 asn_L[c] + 26.000000 ala_L[c] + 3.000000 cys_L[c] + 18.000000 gln_L[c] + 24.000000 gly[c] + 25.000000 ser_L[c] + 30.000000 thr_L[c] + 34.000000 lys_L[c] + 7.000000 arg_L[c] + 10.000000 met_L[c] + 13.000000 his_L[c] + 6.000000 tyr_L[c] + 20.000000 ile_L[c] + 51.000000 leu_L[c] + 3.000000 trp_L[c] + 27.000000 phe_L[c] + 19.000000 pro_L[c] + 27.000000 val_L[c] 	->	1254.000000 adp[c] + 1254.000000 pi[c] + 418.000000 amp[c] + 418.000000 ppi[c] + HC00003[c] 
r1096	496.000000 h2o[c] + 496.000000 atp[c] + 5.000000 glu_L[c] + 8.000000 asp_L[c] + asn_L[c] + 11.000000 ala_L[c] + 2.000000 cys_L[c] + 7.000000 gln_L[c] + 6.000000 gly[c] + 8.000000 ser_L[c] + 6.000000 thr_L[c] + 4.000000 lys_L[c] + 9.000000 arg_L[c] + 5.000000 met_L[c] + his_L[c] + 4.000000 tyr_L[c] + 4.000000 ile_L[c] + 20.000000 leu_L[c] + 3.000000 phe_L[c] + 9.000000 pro_L[c] + 11.000000 val_L[c] 	->	372.000000 adp[c] + 372.000000 pi[c] + 124.000000 amp[c] + 124.000000 ppi[c] + HC01161[c] 
r1101	10696.000000 h2o[c] + 10696.000000 atp[c] + 186.000000 glu_L[c] + 176.000000 asp_L[c] + 138.000000 asn_L[c] + 134.000000 ala_L[c] + 48.000000 cys_L[c] + 110.000000 gln_L[c] + 262.000000 gly[c] + 278.000000 ser_L[c] + 182.000000 thr_L[c] + 154.000000 lys_L[c] + 134.000000 arg_L[c] + 48.000000 met_L[c] + 62.000000 his_L[c] + 98.000000 tyr_L[c] + 104.000000 ile_L[c] + 166.000000 leu_L[c] + 60.000000 trp_L[c] + 98.000000 phe_L[c] + 114.000000 pro_L[c] + 122.000000 val_L[c] 	->	8022.000000 adp[c] + 8022.000000 pi[c] + 2674.000000 amp[c] + 2674.000000 ppi[c] + HC01852[c] 
r1103	3240.000000 h2o[c] + 3240.000000 atp[c] + 56.000000 glu_L[c] + 36.000000 asp_L[c] + 40.000000 asn_L[c] + 37.000000 ala_L[c] + 48.000000 cys_L[c] + 31.000000 gln_L[c] + 62.000000 gly[c] + 56.000000 ser_L[c] + 61.000000 thr_L[c] + 49.000000 lys_L[c] + 42.000000 arg_L[c] + 11.000000 met_L[c] + 24.000000 his_L[c] + 30.000000 tyr_L[c] + 22.000000 ile_L[c] + 48.000000 leu_L[c] + 19.000000 trp_L[c] + 21.000000 phe_L[c] + 69.000000 pro_L[c] + 48.000000 val_L[c] 	->	2430.000000 adp[c] + 2430.000000 pi[c] + 810.000000 amp[c] + 810.000000 ppi[c] + HC01942[c] 
r1104	2488.000000 h2o[c] + 2488.000000 atp[c] + 51.000000 glu_L[c] + 35.000000 asp_L[c] + 25.000000 asn_L[c] + 42.000000 ala_L[c] + 26.000000 cys_L[c] + 26.000000 gln_L[c] + 49.000000 gly[c] + 38.000000 ser_L[c] + 36.000000 thr_L[c] + 29.000000 lys_L[c] + 44.000000 arg_L[c] + 9.000000 met_L[c] + 13.000000 his_L[c] + 21.000000 tyr_L[c] + 22.000000 ile_L[c] + 51.000000 leu_L[c] + 14.000000 trp_L[c] + 21.000000 phe_L[c] + 33.000000 pro_L[c] + 37.000000 val_L[c] 	->	1866.000000 adp[c] + 1866.000000 pi[c] + 622.000000 amp[c] + 622.000000 ppi[c] + HC01943[c] 
r1113	1068.000000 h2o[c] + 1068.000000 atp[c] + 30.000000 glu_L[c] + 16.000000 asp_L[c] + 5.000000 asn_L[c] + 23.000000 ala_L[c] + 19.000000 gln_L[c] + 11.000000 gly[c] + 16.000000 ser_L[c] + 12.000000 thr_L[c] + 22.000000 lys_L[c] + 17.000000 arg_L[c] + 4.000000 met_L[c] + 6.000000 his_L[c] + 7.000000 tyr_L[c] + 41.000000 leu_L[c] + 5.000000 trp_L[c] + 8.000000 phe_L[c] + 10.000000 pro_L[c] + 15.000000 val_L[c] 	->	801.000000 adp[c] + 801.000000 pi[c] + 267.000000 amp[c] + 267.000000 ppi[c] + HC00004[c] 
r1134	2.000000 o2[r] + h[r] + nadph[r] + 44mzym[r] 	->	2.000000 h2o[r] + nadp[r] + HC02108[r] 
r1150	pi[l] 	->	pi[c] 
r1156	uri[c] + dutp[c] 	<=>	h[c] + dudp[c] + ump[c] 
r1162	h2o[c] + atp[c] + so4[c] 	->	adp[c] + h[c] + pi[c] + so4[e] 
r1253	atp[r] + 8.000000 h[r] + coa[r] + strdnc[r] 	->	amp[r] + ppi[r] + stcoa[r] 
r1254	atp[c] + 8.000000 h[c] + coa[c] + strdnc[c] 	->	amp[c] + ppi[c] + stcoa[c] 
r1294	664.000000 h2o[c] + 664.000000 atp[c] + 6.000000 glu_L[c] + 12.000000 asp_L[c] + 4.000000 asn_L[c] + 11.000000 ala_L[c] + 3.000000 cys_L[c] + 10.000000 gln_L[c] + 10.000000 gly[c] + 8.000000 ser_L[c] + 12.000000 thr_L[c] + 11.000000 lys_L[c] + 9.000000 arg_L[c] + 4.000000 met_L[c] + 3.000000 his_L[c] + 2.000000 tyr_L[c] + 9.000000 ile_L[c] + 15.000000 leu_L[c] + 2.000000 trp_L[c] + 6.000000 phe_L[c] + 12.000000 pro_L[c] + 17.000000 val_L[c] 	->	498.000000 adp[c] + 498.000000 pi[c] + 166.000000 amp[c] + 166.000000 ppi[c] + trdrd[c] 
r1313	h[c] + palmACP[c] + malACP[c] 	->	co2[c] + ACP[c] + HC02097[c] 
r1319	h2o[c] + atp[c] 	->	adp[c] + pi[c] + HC02111[c] 
r1320	h2o[m] + atp[m] 	->	adp[m] + pi[m] + HC02111[m] 
r1321	nadh[r] 	->	nad[r] + HC02112[r] 
r1322	nadh[c] 	->	nad[c] + HC02112[c] 
r1323	nadh[m] 	->	nad[m] + HC02112[m] 
r1324	nadh[x] 	->	nad[x] + HC02112[x] 
r1325	nadph[r] 	->	nadp[r] + HC02113[r] 
r1326	nadph[c] 	->	nadp[c] + HC02113[c] 
r1327	nadph[m] 	->	nadp[m] + HC02113[m] 
r1328	nadph[x] 	->	nadp[x] + HC02113[x] 
r1329	fadh2[c] 	->	fad[c] + HC02114[c] 
r1330	h[m] 	->	h[c] + HC02115[m] 
r1331	h[c] 	->	h[e] + HC02115[c] 
r1333	304.000000 h2o[c] + 304.000000 atp[c] + HC00001[c] 	->	304.000000 adp[c] + 304.000000 pi[c] + 62.000000 glu_L[c] + 36.000000 asp_L[c] + 17.000000 asn_L[c] + 63.000000 ala_L[c] + 35.000000 cys_L[c] + 20.000000 gln_L[c] + 13.000000 gly[c] + 28.000000 ser_L[c] + 29.000000 thr_L[c] + 60.000000 lys_L[c] + 27.000000 arg_L[c] + 7.000000 met_L[c] + 16.000000 his_L[c] + 19.000000 tyr_L[c] + 9.000000 ile_L[c] + 64.000000 leu_L[c] + 2.000000 trp_L[c] + 35.000000 phe_L[c] + 24.000000 pro_L[c] + 43.000000 val_L[c] 
r1343	41.000000 h2o[c] + 41.000000 atp[c] + HC00006[c] 	->	41.000000 adp[c] + 41.000000 pi[c] + 8.000000 glu_L[c] + 4.000000 asp_L[c] + asn_L[c] + 5.000000 ala_L[c] + 3.000000 gln_L[c] + 3.000000 gly[c] + 9.000000 ser_L[c] + 3.000000 thr_L[c] + 9.000000 lys_L[c] + 4.000000 arg_L[c] + 2.000000 met_L[c] + 4.000000 ile_L[c] + 12.000000 leu_L[c] + trp_L[c] + 4.000000 phe_L[c] + 4.000000 pro_L[c] + 7.000000 val_L[c] 
r1344	50.000000 h2o[c] + 50.000000 atp[c] + HC00007[c] 	->	50.000000 adp[c] + 50.000000 pi[c] + 8.000000 glu_L[c] + 4.000000 asp_L[c] + asn_L[c] + 7.000000 ala_L[c] + 8.000000 gln_L[c] + 5.000000 gly[c] + 9.000000 ser_L[c] + 10.000000 thr_L[c] + 6.000000 lys_L[c] + 2.000000 arg_L[c] + 3.000000 met_L[c] + 5.000000 tyr_L[c] + ile_L[c] + 15.000000 leu_L[c] + trp_L[c] + 4.000000 phe_L[c] + 5.000000 pro_L[c] + 7.000000 val_L[c] 
r1345	49.000000 h2o[c] + 49.000000 atp[c] + HC00008[c] 	->	49.000000 adp[c] + 49.000000 pi[c] + 5.000000 glu_L[c] + 7.000000 asp_L[c] + 15.000000 ala_L[c] + 6.000000 gln_L[c] + 3.000000 gly[c] + 12.000000 ser_L[c] + 5.000000 thr_L[c] + 6.000000 lys_L[c] + 4.000000 arg_L[c] + 3.000000 met_L[c] + his_L[c] + 2.000000 tyr_L[c] + 11.000000 leu_L[c] + 3.000000 trp_L[c] + 4.000000 phe_L[c] + 3.000000 pro_L[c] + 9.000000 val_L[c] 
r1346	158.000000 h2o[c] + 158.000000 atp[c] + HC00009[c] 	->	158.000000 adp[c] + 158.000000 pi[c] + 40.000000 glu_L[c] + 11.000000 asp_L[c] + asn_L[c] + 39.000000 ala_L[c] + 2.000000 cys_L[c] + 32.000000 gln_L[c] + 18.000000 gly[c] + 14.000000 ser_L[c] + 12.000000 thr_L[c] + 13.000000 lys_L[c] + 34.000000 arg_L[c] + 8.000000 met_L[c] + 2.000000 his_L[c] + 4.000000 tyr_L[c] + 2.000000 ile_L[c] + 41.000000 leu_L[c] + 8.000000 trp_L[c] + 4.000000 phe_L[c] + 8.000000 pro_L[c] + 24.000000 val_L[c] 
r1350	203.000000 h2o[c] + 203.000000 atp[c] + HC01939[c] 	->	203.000000 adp[c] + 203.000000 pi[c] + 25.000000 glu_L[c] + 25.000000 asp_L[c] + 21.000000 asn_L[c] + 30.000000 ala_L[c] + 12.000000 cys_L[c] + 17.000000 gln_L[c] + 31.000000 gly[c] + 18.000000 ser_L[c] + 22.000000 thr_L[c] + 35.000000 lys_L[c] + 9.000000 arg_L[c] + 5.000000 met_L[c] + 13.000000 his_L[c] + 21.000000 tyr_L[c] + 18.000000 ile_L[c] + 31.000000 leu_L[c] + 8.000000 trp_L[c] + 8.000000 phe_L[c] + 21.000000 pro_L[c] + 36.000000 val_L[c] 
r1356	349.000000 h2o[c] + 349.000000 atp[c] + HC01944[c] 	->	349.000000 adp[c] + 349.000000 pi[c] + 42.000000 glu_L[c] + 45.000000 asp_L[c] + 34.000000 asn_L[c] + 61.000000 ala_L[c] + 40.000000 cys_L[c] + 17.000000 gln_L[c] + 52.000000 gly[c] + 41.000000 ser_L[c] + 30.000000 thr_L[c] + 58.000000 lys_L[c] + 27.000000 arg_L[c] + 10.000000 met_L[c] + 19.000000 his_L[c] + 26.000000 tyr_L[c] + 15.000000 ile_L[c] + 65.000000 leu_L[c] + 8.000000 trp_L[c] + 28.000000 phe_L[c] + 32.000000 pro_L[c] + 48.000000 val_L[c] 
r1382	6.000000 h2o[c] + 6.000000 atp[c] + 6.000000 glu_L[c] + thf[c] 	->	6.000000 adp[c] + 6.000000 pi[c] + HC02129[c] 
r1402	1400.000000 h2o[c] + 1400.000000 atp[c] + 15.000000 glu_L[c] + 26.000000 asp_L[c] + 12.000000 asn_L[c] + 22.000000 ala_L[c] + 6.000000 cys_L[c] + 14.000000 gln_L[c] + 18.000000 gly[c] + 31.000000 ser_L[c] + 25.000000 thr_L[c] + 18.000000 lys_L[c] + 12.000000 arg_L[c] + 8.000000 met_L[c] + 9.000000 his_L[c] + 13.000000 tyr_L[c] + 12.000000 ile_L[c] + 39.000000 leu_L[c] + 7.000000 trp_L[c] + 20.000000 phe_L[c] + 15.000000 pro_L[c] + 28.000000 val_L[c] 	->	1050.000000 adp[c] + 1050.000000 pi[c] + 350.000000 amp[c] + 350.000000 ppi[c] + ggn[c] 
r1432	h2o[m] + dgdp[m] + trdox[m] 	->	gdp[m] + trdrd[m] 
r1453	q10h2[m] + pro_L[m] 	<=>	5.000000 h[m] + q10[m] + 1pyr5c[m] 
r1472	fad[m] + odecoa[m] 	->	fadh2[m] + HC10856[m] 
r1479	coa[m] + CE0692[m] 	->	accoa[m] + dd3coa[m] 
r1514	h2o[c] + atp[c] + arachd[c] 	->	adp[c] + h[c] + pi[c] + arachd[e] 
r1515	h2o[c] + atp[c] + hdca[c] 	->	adp[c] + h[c] + pi[c] + hdca[e] 
r1516	h2o[c] + atp[c] + ocdcea[c] 	->	adp[c] + h[c] + pi[c] + ocdcea[e] 
r1517	h2o[c] + atp[c] + strdnc[c] 	->	adp[c] + h[c] + pi[c] + strdnc[e] 
r1518	h2o[c] + atp[c] + lnlc[c] 	->	adp[c] + h[c] + pi[c] + lnlc[e] 
r1519	h2o[c] + atp[c] + elaid[c] 	->	adp[c] + h[c] + pi[c] + elaid[e] 
r1520	h2o[c] + atp[c] + lnlncg[c] 	->	adp[c] + h[c] + pi[c] + lnlncg[e] 
r1521	h2o[c] + atp[c] + lnlnca[c] 	->	adp[c] + h[c] + pi[c] + lnlnca[e] 
r1522	h2o[c] + atp[c] + lgnc[c] 	->	adp[c] + h[c] + pi[c] + lgnc[e] 
r1523	h2o[c] + atp[c] + hdcea[c] 	->	adp[c] + h[c] + pi[c] + hdcea[e] 
r1525	h2o[c] + atp[c] + dlnlcg[c] 	->	adp[c] + h[c] + pi[c] + dlnlcg[e] 
r1527	h2o[c] + atp[c] + HC02175[c] 	->	adp[c] + h[c] + pi[c] + HC02175[e] 
r1528	h2o[c] + atp[c] + ddca[c] 	->	adp[c] + h[c] + pi[c] + HC02176[e] 
r1529	h2o[c] + atp[c] + ttdca[c] 	->	adp[c] + h[c] + pi[c] + ttdca[e] 
r1530	h2o[c] + atp[c] + gthrd[c] 	->	adp[c] + h[c] + pi[c] + gthrd[e] 
r1531	h2o[c] + atp[c] + HC02199[c] 	->	adp[c] + 2.000000 h[c] + pi[c] + HC02199[e] 
r1532	h2o[c] + atp[c] + HC02200[c] 	->	adp[c] + 2.000000 h[c] + pi[c] + HC02200[e] 
r1533	h2o[c] + atp[c] + HC02201[c] 	->	adp[c] + 2.000000 h[c] + pi[c] + HC02201[e] 
r1536	h2o[c] + atp[c] + urate[c] 	->	adp[c] + h[c] + pi[c] + urate[e] 
r2497	h2o[c] + atp[c] + arachd[c] 	->	adp[c] + h[c] + pi[c] + arachd[x] 
r2498	h2o[c] + atp[c] + hdca[c] 	->	adp[c] + h[c] + pi[c] + hdca[x] 
r2499	h2o[c] + atp[c] + ppcoa[c] 	->	adp[c] + h[c] + pi[c] + ppcoa[x] 
r2501	h2o[c] + atp[c] + cholcoa[c] 	->	adp[c] + h[c] + pi[c] + cholcoa[x] 
r2502	h2o[c] + atp[c] + lnlccoa[c] 	->	adp[c] + h[c] + pi[c] + lnlccoa[x] 
r2503	h2o[c] + atp[c] + arachdcoa[c] 	->	adp[c] + h[c] + pi[c] + arachdcoa[x] 
r2505	h2o[c] + atp[c] + HC02198[c] 	->	adp[c] + h[c] + pi[c] + HC02198[e] 
r2517	h2o[c] + atp[c] + thcholstoic[c] 	->	adp[c] + h[c] + pi[c] + thcholstoic[x] 
r2518	h2o[c] + atp[c] + dhcholestanate[c] 	->	adp[c] + h[c] + pi[c] + dhcholestanate[x] 
r2521	ppi[c] + pi[r] 	<=>	pi[c] + ppi[r] 
EX_no2(e)	no2[e] 	<=>	
EX_so3(e)	so3[e] 	<=>	
EX_sprm(e)	sprm[e] 	<=>	
RE0344C	h2o[c] + stcoa[c] 	<=>	h[c] + coa[c] + ocdca[c] 
RE0456M	utp[m] + trdrd[m] 	<=>	h2o[m] + dutp[m] + trdox[m] 
RE0577C	h2o[c] + arachcoa[c] 	<=>	h[c] + coa[c] + arach[c] 
RE1254C	h2o[c] + h[c] + thp2c[c] 	<=>	L2aadp6sa[c] 
RE1530C	dgtp[c] + duri[c] 	<=>	h[c] + dgdp[c] + dump[c] 
RE1530M	dgtp[m] + duri[m] 	<=>	h[m] + dgdp[m] + dump[m] 
RE1810M	2.000000 nadp[m] + xol7ah2[m] 	<=>	2.000000 h[m] + 2.000000 nadph[m] + xol7aone[m] 
RE1835C	h2o[c] + dcholcoa[c] 	->	h[c] + coa[c] + C02528[c] 
RE1836X	coa[x] + o2[x] + dhcholestancoa[x] 	->	h2o[x] + dcholcoa[x] + ppcoa[x] 
RE1921C	CE5626[c] 	<=>	2.000000 h[c] + co2[c] + CE5629[c] 
RE2111M	3mb2coa[m] + gly[m] 	<=>	h[m] + coa[m] + CE2026[m] 
RE2605C	ascb_L[c] + CE6252[c] 	->	urate[c] + C01041[c] 
RE2649C	h2o[c] + ppcoa[c] 	<=>	h[c] + coa[c] + ppa[c] 
RE2649M	h2o[m] + ppcoa[m] 	->	h[m] + coa[m] + ppa[m] 
RE2649X	h2o[x] + ppcoa[x] 	<=>	h[x] + coa[x] + ppa[x] 
RE2666C	udpgal[c] + galside_hs[c] 	->	h[c] + udp[c] + digalside_hs[c] 
RE2666G	udpgal[g] + galside_hs[g] 	->	h[g] + udp[g] + digalside_hs[g] 
RE2677C	udpgal[c] + crm_hs[c] 	->	h[c] + udp[c] + galside_hs[c] 
RE2677G	udpgal[g] + crm_hs[g] 	->	h[g] + udp[g] + galside_hs[g] 
RE2704C	CE1924[c] 	->	h[c] + no2[c] + CE7047[c] 
RE2814R	nad[r] + xol27oh[r] 	<=>	h[r] + nadh[r] + xol7aone[r] 
RE2954C	h[c] + pep[c] + dtdp[c] 	<=>	pyr[c] + dttp[c] 
RE2972M	atp[m] + CE5101[m] 	->	h[m] + adp[m] + pail45p_hs[m] 
RE2977C	h[c] + nadph[c] + akgp_hs[c] 	->	nadp[c] + C03968[c] 
RE3241R	h[r] + malcoa[r] + HC10852[r] 	->	co2[r] + coa[r] + CE5160[r] 
RE3268C	h2o[c] + pail345p_hs[c] 	->	pi[c] + mi34p[c] 
RE3269C	h2o[c] + pail35p_hs[c] 	<=>	pi[c] + pail5p_hs[c] 
RE3270C	h2o[c] + pail3p_hs[c] 	<=>	pi[c] + pail_hs[c] 
EX_prostgh2(e)	prostgh2[e] 	<=>	
EX_prostgi2(e)	prostgi2[e] 	<=>	
EX_ppi(e)	ppi[e] 	<=>	
EX_cdp(e)	cdp[e] 	<=>	
EX_dtdp(e)	dtdp[e] 	<=>	
EX_HC00955(e)	HC00955[e] 	<=>	
EX_HC00001(e)	HC00001[e] 	<=>	
EX_HC00002(e)	HC00002[e] 	<=>	
EX_HC00003(e)	HC00003[e] 	<=>	
EX_HC00004(e)	HC00004[e] 	<=>	
EX_citr_L(e)	citr_L[e] 	<=>	
EX_HC01787(e)	HC01787[e] 	<=>	
EX_C02470(e)	C02470[e] 	<=>	
EX_HC01852(e)	HC01852[e] 	<=>	
EX_HC01939(e)	HC01939[e] 	<=>	
EX_HC01942(e)	HC01942[e] 	<=>	
EX_HC01943(e)	HC01943[e] 	<=>	
EX_HC01944(e)	HC01944[e] 	<=>	
EX_HC00822(e)	HC00822[e] 	<=>	
EX_C02528(e)	C02528[e] 	<=>	
EX_HC02192(e)	HC02192[e] 	<=>	
EX_HC02193(e)	HC02193[e] 	<=>	
EX_HC02195(e)	HC02195[e] 	<=>	
EX_HC02196(e)	HC02196[e] 	<=>	
EX_HC02220(e)	HC02220[e] 	<=>	
EX_HC02154(e)	HC02154[e] 	<=>	
EX_HC02175(e)	HC02175[e] 	<=>	
EX_HC02176(e)	HC02176[e] 	<=>	
EX_HC02199(e)	HC02199[e] 	<=>	
EX_HC02200(e)	HC02200[e] 	<=>	
EX_HC02201(e)	HC02201[e] 	<=>	
EX_HC02172(e)	HC02172[e] 	<=>	
EX_HC02191(e)	HC02191[e] 	<=>	
EX_HC02194(e)	HC02194[e] 	<=>	
EX_HC02197(e)	HC02197[e] 	<=>	
EX_HC02198(e)	HC02198[e] 	<=>	
EX_HC02187(e)	HC02187[e] 	<=>	
EX_HC02180(e)	HC02180[e] 	<=>	
EX_HC02179(e)	HC02179[e] 	<=>	
EX_HC02202(e)	HC02202[e] 	<=>	
EX_HC02203(e)	HC02203[e] 	<=>	
EX_HC02204(e)	HC02204[e] 	<=>	
EX_HC02205(e)	HC02205[e] 	<=>	
EX_HC02206(e)	HC02206[e] 	<=>	
EX_HC02207(e)	HC02207[e] 	<=>	
EX_HC02208(e)	HC02208[e] 	<=>	
EX_HC02210(e)	HC02210[e] 	<=>	
EX_HC02213(e)	HC02213[e] 	<=>	
EX_HC02214(e)	HC02214[e] 	<=>	
EX_HC02216(e)	HC02216[e] 	<=>	
EX_HC02217(e)	HC02217[e] 	<=>	
EX_malcoa(e)	malcoa[e] 	<=>	
EX_arachcoa(e)	arachcoa[e] 	<=>	
EX_coa(e)	coa[e] 	<=>	
EX_CE2250(e)	CE2250[e] 	<=>	
EX_CE1935(e)	CE1935[e] 	<=>	
EX_CE1940(e)	CE1940[e] 	<=>	
EX_CE1943(e)	CE1943[e] 	<=>	
EX_CE2011(e)	CE2011[e] 	<=>	
EX_CE1936(e)	CE1936[e] 	<=>	
EX_CE1939(e)	CE1939[e] 	<=>	
EX_maltttr(e)	maltttr[e] 	<=>	
EX_maltpt(e)	maltpt[e] 	<=>	
EX_malthx(e)	malthx[e] 	<=>	
EX_CE2915(e)	CE2915[e] 	<=>	
EX_CE4722(e)	CE4722[e] 	<=>	
EX_CE2916(e)	CE2916[e] 	<=>	
EX_CE4723(e)	CE4723[e] 	<=>	
EX_CE2917(e)	CE2917[e] 	<=>	
EX_CE4724(e)	CE4724[e] 	<=>	
EX_malthp(e)	malthp[e] 	<=>	
EX_CE2839(e)	CE2839[e] 	<=>	
EX_CE2838(e)	CE2838[e] 	<=>	
EX_CE1950(e)	CE1950[e] 	<=>	
EX_cynt(e)	cynt[e] 	<=>	
EX_23cump(e)	23cump[e] 	<=>	
EX_3ump(e)	3ump[e] 	<=>	
EX_CE5786(e)	CE5786[e] 	<=>	
EX_CE5788(e)	CE5788[e] 	<=>	
EX_CE5789(e)	CE5789[e] 	<=>	
EX_CE5797(e)	CE5797[e] 	<=>	
EX_CE5798(e)	CE5798[e] 	<=>	
EX_CE5787(e)	CE5787[e] 	<=>	
EX_CE5791(e)	CE5791[e] 	<=>	
EX_CE5867(e)	CE5867[e] 	<=>	
EX_CE5868(e)	CE5868[e] 	<=>	
EX_CE5869(e)	CE5869[e] 	<=>	
EX_CE4633(e)	CE4633[e] 	<=>	
EX_CE4881(e)	CE4881[e] 	<=>	
EX_CE5854(e)	CE5854[e] 	<=>	
EX_glcur(e)	glcur[e] 	<=>	
EX_CE1926(e)	CE1926[e] 	<=>	
EX_udpgal(e)	udpgal[e] 	<=>	
EX_crm_hs(e)	crm_hs[e] 	<=>	
EX_galside_hs(e)	galside_hs[e] 	<=>	
EX_CE0074(e)	CE0074[e] 	<=>	
EX_cdpea(e)	cdpea[e] 	<=>	
EX_12dgr120(e)	12dgr120[e] 	<=>	
EX_CE5853(e)	CE5853[e] 	<=>	
EX_CE1925(e)	CE1925[e] 	<=>	
EX_C05965(e)	C05965[e] 	<=>	
EX_C04849(e)	C04849[e] 	<=>	
biomass_reaction	20.650823 h2o[c] + 20.704451 atp[c] + 0.385872 glu_L[c] + 0.352607 asp_L[c] + 0.036117 gtp[c] + 0.279425 asn_L[c] + 0.505626 ala_L[c] + 0.046571 cys_L[c] + 0.325996 gln_L[c] + 0.538891 gly[c] + 0.392525 ser_L[c] + 0.312690 thr_L[c] + 0.592114 lys_L[c] + 0.359260 arg_L[c] + 0.153018 met_L[c] + 0.023315 pail_hs[c] + 0.039036 ctp[c] + 0.154463 pchol_hs[c] + 0.055374 pe_hs[c] + 0.020401 chsterol[c] + 0.002914 pglyc_hs[c] + 0.011658 clpn_hs[c] + 0.053446 utp[c] + 0.009898 dgtp[n] + 0.009442 dctp[n] + 0.013183 datp[n] + 0.013091 dttp[n] + 0.275194 g6p[c] + 0.126406 his_L[c] + 0.159671 tyr_L[c] + 0.286078 ile_L[c] + 0.545544 leu_L[c] + 0.013306 trp_L[c] + 0.259466 phe_L[c] + 0.412484 pro_L[c] + 0.005829 ps_hs[c] + 0.017486 sphmyln_hs[c] + 0.352607 val_L[c] 	->	20.650823 adp[c] + 20.650823 h[c] + 20.650823 pi[c] 
ADPCOAPTE	h2o[x] + adpcoa[x] 	->	h[x] + coa[x] + adpac[x] 
sink_c101coa(c)	c101coa[c] 	<=>	
C12DCACOT	h2o[x] + c12dccoa[x] 	->	h[x] + coa[x] + dodecanac[x] 
C16txc	h2o[c] + atp[c] + pmtcoa[c] 	->	adp[c] + h[c] + pi[c] + pmtcoa[x] 
sink_c81coa(c)	c81coa[c] 	<=>	
DCSPTN1COAtxc	h2o[c] + atp[c] + dcsptn1coa[c] 	->	adp[c] + h[c] + pi[c] + dcsptn1coa[x] 
sink_dd2coa(c)	dd2coa[c] 	<=>	
sink_decdicoa(c)	decdicoa[c] 	<=>	
EX_3bcrn	3bcrn[e] 	<=>	
